-9.473684210526316374e-01 2.533687520671499806e+04
-9.373433583959900339e-01 2.533000550216954434e+04
-9.273182957393484305e-01 2.532727766452365904e+04
-9.172932330827068270e-01 2.532884032309221948e+04
-9.072681704260652236e-01 2.533485854670968547e+04
-8.972431077694236201e-01 2.534551554392943945e+04
-8.872180451127820167e-01 2.536101460929133464e+04
-8.771929824561404132e-01 2.538158135704523738e+04
-8.671679197994988098e-01 2.540746629209293314e+04
-8.571428571428572063e-01 2.543894777825339406e+04
-8.471177944862156028e-01 2.547633547679476032e+04
-8.370927318295739994e-01 2.551997434420690115e+04
-8.270676691729323959e-01 2.557024929832897033e+04
-8.170426065162907925e-01 2.562759068740376097e+04
-8.070175438596491890e-01 2.569248072903340289e+04
-7.969924812030075856e-01 2.576546112754420756e+04
-7.869674185463659821e-01 2.584714213190291048e+04
-7.769423558897243787e-01 2.593821336614745815e+04
-7.669172932330827752e-01 2.603945685595781833e+04
-7.568922305764411718e-01 2.615176279641496512e+04
-7.468671679197995683e-01 2.627614876840416036e+04
-7.368421052631579649e-01 2.641378333058471981e+04
-7.268170426065163614e-01 2.656601521371354465e+04
-7.167919799498747579e-01 2.673440975870682450e+04
-7.067669172932331545e-01 2.692079482042224845e+04
-6.967418546365915510e-01 2.712731918349278567e+04
-6.867167919799499476e-01 2.735652772460081906e+04
-6.766917293233083441e-01 2.761145929585045451e+04
-6.666666666666667407e-01 2.789577589858206193e+04
-6.566416040100251372e-01 2.821393566125708094e+04
-6.466165413533835338e-01 2.857142825984731462e+04
-6.365914786967419303e-01 2.897510115567461617e+04
-6.265664160401003269e-01 2.943362091063738626e+04
-6.165413533834587234e-01 2.995814051377452415e+04
-6.065162907268171200e-01 3.056328990524783148e+04
-5.964912280701755165e-01 3.126869000740043703e+04
-5.864661654135339131e-01 3.210134603377717940e+04
-5.764411027568923096e-01 3.309957964542615809e+04
-5.664160401002507061e-01 3.431978170411923202e+04
-5.563909774436091027e-01 3.584860089866403723e+04
-5.463659147869674992e-01 3.782612217310963024e+04
-5.363408521303258958e-01 4.049166808209149167e+04
-5.263157894736842923e-01 4.426855124812044960e+04
-5.162907268170426889e-01 4.977683662355144043e+04
-5.062656641604010854e-01 5.521813559833487670e+04
-4.962406015037594820e-01 4.189027412748504867e+04
-4.862155388471178785e-01 2.564914645760819985e+04
-4.761904761904762751e-01 1.986644244399578020e+04
-4.661654135338346716e-01 1.759178831281659950e+04
-4.561403508771930682e-01 1.654981580775664770e+04
-4.461152882205514647e-01 1.605260894601431573e+04
-4.360902255639098613e-01 1.584628687089389132e+04
-4.260651629072682578e-01 1.582273013881836596e+04
-4.160401002506266543e-01 1.593290935088739934e+04
-4.060150375939850509e-01 1.615624836365798365e+04
-3.959899749373434474e-01 1.648882485404855470e+04
-3.859649122807018440e-01 1.693925951342897315e+04
-3.759398496240602405e-01 1.752877237665999201e+04
-3.659147869674186371e-01 1.829480780708428210e+04
-3.558897243107770336e-01 1.929957787790588191e+04
-3.458646616541354302e-01 2.064754581671748747e+04
-3.358395989974938267e-01 2.252075070118460280e+04
-3.258145363408522233e-01 2.524376814105884114e+04
-3.157894736842106198e-01 2.927660799285111716e+04
-3.057644110275690164e-01 3.292364359239423356e+04
-2.957393483709274129e-01 2.169415266468535992e+04
-2.857142857142858094e-01 9.699900323148671305e+03
-2.756892230576442060e-01 5.367769347355855643e+03
-2.656641604010026025e-01 3.547762350472023172e+03
-2.556390977443609991e-01 2.611435933520274375e+03
-2.456140350877193956e-01 2.058677688230892727e+03
-2.355889724310777922e-01 1.700296562882300350e+03
-2.255639097744361887e-01 1.451918423691154203e+03
-2.155388471177945853e-01 1.271075070222126669e+03
-2.055137844611529818e-01 1.134357229662180998e+03
-1.954887218045113784e-01 1.027921379260089907e+03
-1.854636591478697749e-01 9.431107403279319215e+02
-1.754385964912281715e-01 8.742609833232522760e+02
-1.654135338345865680e-01 8.175244596348082950e+02
-1.553884711779449646e-01 7.702043693150827721e+02
-1.453634085213033611e-01 7.303598064567001984e+02
-1.353383458646617576e-01 6.965620638750642684e+02
-1.253132832080201542e-01 6.677390876101220556e+02
-1.152882205513785507e-01 6.430732378773884648e+02
-1.052631578947369473e-01 6.219323464786371005e+02
-9.523809523809534383e-02 6.038221766668821147e+02
-8.521303258145374038e-02 5.883529980227500573e+02
-7.518796992481213692e-02 5.752156900699549169e+02
-6.516290726817053347e-02 5.641644191449295249e+02
-5.513784461152893002e-02 5.550039439932891128e+02
-4.511278195488732656e-02 5.475802477613498240e+02
-3.508771929824572311e-02 5.417736115410555158e+02
-2.506265664160411966e-02 5.374935223282820971e+02
-1.503759398496251620e-02 5.346749975244121060e+02
-5.012531328320912749e-03 5.332760408218298380e+02
5.012531328320690704e-03 5.332760408218298380e+02
1.503759398496207211e-02 5.346749975244119923e+02
2.506265664160389761e-02 5.374935223282819834e+02
3.508771929824572311e-02 5.417736115410555158e+02
4.511278195488710452e-02 5.475802477613497103e+02
5.513784461152848593e-02 5.550039439932887717e+02
6.516290726817031143e-02 5.641644191449294112e+02
7.518796992481213692e-02 5.752156900699549169e+02
8.521303258145351833e-02 5.883529980227497163e+02
9.523809523809489974e-02 6.038221766668813189e+02
1.052631578947367252e-01 6.219323464786366458e+02
1.152882205513785507e-01 6.430732378773884648e+02
1.253132832080199321e-01 6.677390876101214872e+02
1.353383458646613136e-01 6.965620638750629041e+02
1.453634085213031391e-01 7.303598064566992889e+02
1.553884711779449646e-01 7.702043693150827721e+02
1.654135338345863460e-01 8.175244596348071582e+02
1.754385964912277274e-01 8.742609833232495475e+02
1.854636591478695529e-01 9.431107403279299888e+02
1.954887218045113784e-01 1.027921379260089907e+03
2.055137844611527598e-01 1.134357229662178270e+03
2.155388471177941412e-01 1.271075070222120075e+03
2.255639097744359667e-01 1.451918423691149655e+03
2.355889724310777922e-01 1.700296562882299895e+03
2.456140350877191736e-01 2.058677688230883177e+03
2.556390977443605550e-01 2.611435933520243452e+03
2.656641604010023805e-01 3.547762350471995887e+03
2.756892230576442060e-01 5.367769347355853824e+03
2.857142857142855874e-01 9.699900323148518510e+03
2.957393483709269688e-01 2.169415266468459231e+04
3.057644110275687943e-01 3.292364359239424812e+04
3.157894736842106198e-01 2.927660799285112080e+04
3.258145363408520012e-01 2.524376814105889935e+04
3.358395989974933826e-01 2.252075070118469739e+04
3.458646616541352081e-01 2.064754581671752385e+04
3.558897243107770336e-01 1.929957787790588191e+04
3.659147869674184150e-01 1.829480780708428938e+04
3.759398496240597964e-01 1.752877237666001020e+04
3.859649122807016219e-01 1.693925951342898043e+04
3.959899749373434474e-01 1.648882485404857653e+04
4.060150375939848288e-01 1.615624836365800729e+04
4.160401002506262103e-01 1.593290935088740662e+04
4.260651629072680358e-01 1.582273013881836596e+04
4.360902255639098613e-01 1.584628687089388586e+04
4.461152882205512427e-01 1.605260894601430846e+04
4.561403508771926241e-01 1.654981580775660768e+04
4.661654135338344496e-01 1.759178831281657767e+04
4.761904761904762751e-01 1.986644244399577292e+04
4.862155388471176565e-01 2.564914645760798521e+04
4.962406015037590379e-01 4.189027412748397910e+04
5.062656641604008634e-01 5.521813559833489126e+04
5.162907268170426889e-01 4.977683662355148408e+04
5.263157894736840703e-01 4.426855124812058057e+04
5.363408521303254517e-01 4.049166808209163719e+04
5.463659147869672772e-01 3.782612217310965934e+04
5.563909774436091027e-01 3.584860089866400813e+04
5.664160401002504841e-01 3.431978170411924657e+04
5.764411027568918655e-01 3.309957964542621630e+04
5.864661654135336910e-01 3.210134603377721214e+04
5.964912280701755165e-01 3.126869000740041520e+04
6.065162907268168979e-01 3.056328990524786059e+04
6.165413533834582793e-01 2.995814051377457508e+04
6.265664160401001048e-01 2.943362091063742628e+04
6.365914786967419303e-01 2.897510115567460889e+04
6.466165413533833117e-01 2.857142825984732190e+04
6.566416040100246931e-01 2.821393566125709913e+04
6.666666666666665186e-01 2.789577589858204738e+04
6.766917293233083441e-01 2.761145929585046906e+04
6.867167919799497255e-01 2.735652772460081542e+04
6.967418546365911070e-01 2.712731918349277112e+04
7.067669172932329325e-01 2.692079482042225573e+04
7.167919799498747579e-01 2.673440975870683906e+04
7.268170426065161394e-01 2.656601521371354829e+04
7.368421052631575208e-01 2.641378333058470162e+04
7.468671679197993463e-01 2.627614876840412762e+04
7.568922305764411718e-01 2.615176279641499059e+04
7.669172932330825532e-01 2.603945685595785108e+04
7.769423558897239346e-01 2.593821336614745815e+04
7.869674185463657601e-01 2.584714213190289593e+04
7.969924812030075856e-01 2.576546112754422211e+04
8.070175438596489670e-01 2.569248072903339198e+04
8.170426065162903484e-01 2.562759068740375733e+04
8.270676691729321739e-01 2.557024929832896305e+04
8.370927318295739994e-01 2.551997434420688660e+04
8.471177944862153808e-01 2.547633547679476760e+04
8.571428571428567622e-01 2.543894777825341589e+04
8.671679197994985877e-01 2.540746629209294042e+04
8.771929824561404132e-01 2.538158135704524466e+04
8.872180451127817946e-01 2.536101460929134919e+04
8.972431077694231760e-01 2.534551554392943945e+04
9.072681704260650015e-01 2.533485854670967092e+04
9.172932330827068270e-01 2.532884032309221948e+04
9.273182957393482084e-01 2.532727766452365904e+04
9.373433583959895898e-01 2.533000550216956253e+04
9.473684210526314153e-01 2.533687520671496895e+04
9.573934837092732408e-01 2.534775309966571513e+04
9.674185463659146222e-01 2.536251914715983730e+04
9.774436090225560037e-01 2.538106581188788550e+04
9.874686716791978291e-01 2.540329704250929353e+04
9.974937343358396546e-01 2.542912738309332053e+04
1.007518796992481036e+00 2.545848118773535680e+04
1.017543859649122417e+00 2.549129192768964276e+04
1.027568922305764243e+00 2.552750158019967785e+04
1.037593984962406068e+00 2.556706008976540761e+04
1.047619047619047450e+00 2.560992489389823095e+04
1.057644110275688831e+00 2.565606050653876446e+04
1.067669172932330657e+00 2.570543815326593904e+04
1.077694235588972482e+00 2.575803545324905281e+04
1.087719298245613864e+00 2.581383614360001229e+04
1.097744360902255245e+00 2.587282984239739744e+04
1.107769423558897071e+00 2.593501184718626610e+04
1.117794486215538896e+00 2.600038296622440612e+04
1.127819548872180277e+00 2.606894938015833031e+04
1.137844611528821659e+00 2.614072253217465550e+04
1.147869674185463484e+00 2.621571904500095116e+04
1.157894736842105310e+00 2.629396066342227277e+04
1.167919799498746691e+00 2.637547422124646255e+04
1.177944862155388073e+00 2.646029163189943210e+04
1.187969924812029898e+00 2.654844990205634167e+04
1.197994987468671724e+00 2.663999116793366920e+04
1.208020050125313105e+00 2.673496275406895438e+04
1.218045112781954487e+00 2.683341725461710666e+04
1.228070175438596312e+00 2.693541263738422276e+04
1.238095238095238138e+00 2.704101237101656079e+04
1.248120300751879519e+00 2.715028557595742677e+04
1.258145363408520900e+00 2.726330719998744462e+04
1.268170426065162726e+00 2.738015821937115106e+04
1.278195488721804551e+00 2.750092586685352217e+04
1.288220551378445933e+00 2.762570388798430577e+04
1.298245614035087314e+00 2.775459282749618797e+04
1.308270676691729140e+00 2.788770034773730367e+04
1.318295739348370965e+00 2.802514158145251349e+04
1.328320802005012347e+00 2.816703952153552018e+04
1.338345864661653728e+00 2.831352545073154761e+04
1.348370927318295553e+00 2.846473941467345867e+04
1.358395989974937379e+00 2.862083074208139078e+04
1.368421052631578760e+00 2.878195861645680634e+04
1.378446115288220142e+00 2.894829270416955478e+04
1.388471177944861967e+00 2.912001384447680175e+04
1.398496240601503793e+00 2.929731480773822113e+04
1.408521303258145174e+00 2.948040112891938406e+04
1.418546365914786556e+00 2.966949202441940724e+04
1.428571428571428381e+00 2.986482140133928988e+04
1.438596491228070207e+00 3.006663896954962547e+04
1.448621553884711588e+00 3.027521146834369210e+04
1.458646616541352969e+00 3.049082402111509145e+04
1.468671679197994795e+00 3.071378163340823812e+04
1.478696741854636620e+00 3.094441085190871308e+04
1.488721804511278002e+00 3.118306160452806216e+04
1.498746867167919383e+00 3.143010924475318461e+04
1.508771929824561209e+00 3.168595682697004304e+04
1.518796992481203034e+00 3.195103764362686707e+04
1.528822055137844416e+00 3.222581806000350844e+04
1.538847117794485797e+00 3.251080068815092454e+04
1.548872180451127623e+00 3.280652794844697928e+04
1.558897243107769448e+00 3.311358607541047968e+04
1.568922305764410829e+00 3.343260963421901397e+04
1.578947368421052211e+00 3.376428662613881170e+04
1.588972431077694036e+00 3.410936427525162435e+04
1.598997493734335862e+00 3.446865560602012556e+04
1.609022556390977243e+00 3.484304694208699220e+04
1.619047619047618625e+00 3.523350648216284753e+04
1.629072681704260450e+00 3.564109414009949978e+04
1.639097744360902276e+00 3.606697287476663769e+04
1.649122807017543657e+00 3.651242178310294548e+04
1.659147869674185038e+00 3.697885128924010496e+04
1.669172932330826864e+00 3.746782083723382675e+04
1.679197994987468689e+00 3.798105958910075424e+04
1.689223057644110071e+00 3.852049074943020969e+04
1.699248120300751452e+00 3.908826029072678648e+04
1.709273182957393278e+00 3.968677105054937419e+04
1.719298245614035103e+00 4.031872342709216900e+04
1.729323308270676485e+00 4.098716423432102602e+04
1.739348370927317866e+00 4.169554571932675753e+04
1.749373433583959692e+00 4.244779733292767924e+04
1.759398496240601517e+00 4.324841363643248042e+04
1.769423558897242899e+00 4.410256280469200283e+04
1.779448621553884280e+00 4.501622166785526497e+04
1.789473684210526105e+00 4.599634529926448886e+04
1.799498746867167931e+00 4.705108207239265903e+04
1.809523809523809312e+00 4.819004928574454971e+04
1.819548872180450694e+00 4.942469053071604139e+04
1.829573934837092519e+00 5.076874497035678360e+04
1.839598997493734345e+00 5.223887225788861542e+04
1.849624060150375726e+00 5.385549769615710102e+04
1.859649122807017108e+00 5.564397509776347579e+04
1.869674185463658933e+00 5.763621783964068891e+04
1.879699248120300759e+00 5.987303660400940134e+04
1.889724310776942140e+00 6.240757287644845928e+04
1.899749373433583521e+00 6.531048393784868676e+04
1.909774436090225347e+00 6.867802576687776309e+04
1.919799498746867172e+00 7.264512226674069825e+04
1.929824561403508554e+00 7.740740286581977853e+04
1.939849624060149935e+00 8.326018040972261224e+04
1.949874686716791761e+00 9.067107448902809119e+04
1.959899749373433586e+00 1.004219024985859141e+05
1.969924812030074968e+00 1.138853380634401547e+05
1.979949874686716349e+00 1.333736868264732184e+05
1.989974937343358175e+00 1.590881364025686344e+05
2.000000000000000000e+00 1.447621493060183420e+05
